id,created_at,anonymized_text,topic,topic_score,sentiment,sentiment_score,conversation_id,source,engine,provider,model,latency_ms,cost_usd,entities
1162,2026-09-22T11:56:27+00:00,Last leg. [LOCATION] - #<LOCATION_1> 🇸🇪 [URL],delivery and shipping,0.18,neutral,0.88,,ingest,llm,google,gemini-3.8-flash,3426,0.0015975,LOC:Göteborg
1161,2026-09-22T11:56:27+00:00,[REDACTED] has provided poor [REDACTED] or completely failed to provide svc [DATE] since they installed their new system. Won't issue credit,complaint,0.95,negative,0.98,,ingest,llm,google,gemini-3.8-flash,5517,0.0013934999999999998,
1160,2026-09-22T11:56:27+00:00,@[REDACTED] Hello [NAME] as agreed we will give you [URL]sue has been raised on ticket number:<ID_NUMBER_1> for follow up.^TM,technical issue,0.6,neutral,0.85,,ingest,llm,google,gemini-3.8-flash,3658,0.00174675,MISC:1-CQB7C1I
1159,2026-09-22T11:56:27+00:00,Distance makes the heart grow fonder when you're on #TigoNightFix Stay connected with loved ones from [DATE]. Dial *500*4# to subscribe [URL],account management,0.45,positive,0.88,,ingest,llm,google,gemini-3.8-flash,4917,0.00156225,MISC:#TigoNightFix
1158,2026-09-22T11:56:27+00:00,"ordered my first box <DATE_TIME_1>, still hasn't arrived :(",delivery and shipping,0.96,negative,0.95,,ingest,llm,google,gemini-3.8-flash,4031,0.0014639999999999998,
1157,2026-09-22T11:56:27+00:00,@[REDACTED] i have been to apple about this and it is [NAME],technical issue,0.78,negative,0.68,,ingest,llm,google,gemini-3.8-flash,8407,0.00146025,ORG:apple
1156,2026-09-22T11:56:27+00:00,Thank you for following up! We can see you've been able to connect with a member of our team within in-app support.,praise and positive feedback,0.33,positive,0.88,,ingest,llm,google,gemini-3.8-flash,2619,0.0013665,
1155,2026-09-22T11:56:27+00:00,ok let me engage him,product question,0.05,neutral,0.88,,ingest,llm,google,gemini-3.8-flash,2068,0.0012705000000000001,
1154,2026-09-22T11:56:27+00:00,"Hi [URL]over, keep an eye on our social media pages. We'll announce it when [REDACTED] update is released for [REDACTED]. <PERSON_1> <ORGANIZATION_1>",product question,0.88,neutral,0.85,,ingest,llm,google,gemini-3.8-flash,5309,0.0014302499999999999,PER:Rishi; ORG:OPPO Care
1153,2026-09-22T11:56:26+00:00,We would never brush you off. We're right here if you change your mind.,cancellation,0.65,positive,0.82,,ingest,llm,google,gemini-3.8-flash,3094,0.00081525,
1152,2026-09-22T11:56:26+00:00,Yes i got the font uninstalled successfully. thank you!,praise and positive feedback,0.85,positive,0.98,,ingest,llm,google,gemini-3.8-flash,1960,0.0007882500000000001,
1151,2026-09-22T11:56:26+00:00,"Hi, we're sorry we don't have any further information on WiFi on our fleet at the moment. ^<PERSON_1>",product question,0.72,neutral,0.78,,ingest,llm,google,gemini-3.8-flash,3158,0.0010417500000000001,MISC:WiFi; PER:Lynn
1150,2026-09-22T11:56:26+00:00,Really? Seriously?? Give me a break.,complaint,0.85,negative,0.95,,ingest,llm,google,gemini-3.8-flash,2967,0.001281,
1149,2026-09-22T11:56:26+00:00,We unfortunately don't foresee it becoming available for international shipment in the near future.,delivery and shipping,0.95,negative,0.74,,ingest,llm,google,gemini-3.8-flash,5160,0.0013207499999999999,
1148,2026-09-22T11:56:26+00:00,"So that we may look at what options may be available, please contact us by phone here: [URL]",product question,0.35,neutral,0.92,,ingest,llm,google,gemini-3.8-flash,4058,0.00083325,
1147,2026-09-22T11:56:26+00:00,makes sense that after a driver gets 2 a certain amount that the express pay processing fee doesn’t  cover the merchant fees causing reviews,billing and payments,0.88,neutral,0.78,,ingest,llm,google,gemini-3.8-flash,3276,0.0009202500000000001,MISC:express pay
1146,2026-09-22T11:56:26+00:00,We currently do not have tracking services. ^<PERSON_1>,delivery and shipping,0.85,neutral,0.92,,ingest,llm,google,gemini-3.8-flash,7139,0.0015630000000000002,PER:RO
1145,2026-09-22T11:56:26+00:00,Is this happening with every item you are trying to order <PERSON_1>? <PERSON_2>,technical issue,0.75,neutral,0.95,,ingest,llm,google,gemini-3.8-flash,8859,0.001845,PER:[NAME]; PER:^KM
1144,2026-09-22T11:56:26+00:00,Pls call <PHONE_NUMBER_1>  and we can review!!,account management,0.25,neutral,0.75,,ingest,llm,google,gemini-3.8-flash,5261,0.000882,
1143,2026-09-22T11:56:26+00:00,"We will raise this concern,please bear us sometime we will get back to you. Regards, <PERSON_1>",complaint,0.75,neutral,0.88,,ingest,llm,google,gemini-3.8-flash,8150,0.000972,PER:[NAME]
1142,2026-09-22T11:56:26+00:00,"[DATE], another blank email - stand by for some more inept lame excuses.... [URL]",complaint,0.96,negative,0.98,,ingest,llm,google,gemini-3.8-flash,9614,0.00081975,
1141,2026-09-22T11:56:26+00:00,There isn't unfortunately <PERSON_1> :( Sorry we understand it must be inconvenient.,complaint,0.46,negative,0.82,,ingest,llm,google,gemini-3.8-flash,4760,0.00095325,PER:[NAME]
1140,2026-09-22T11:56:26+00:00,Hi <PERSON_1>. Sorry for the delay [DATE]. Are you referring to the <DATE_TIME_1> service? <PERSON_2>,product question,0.72,neutral,0.88,,ingest,llm,google,gemini-3.8-flash,4961,0.00203475,PER:Guy; PER:Rachel
1139,2026-09-22T11:56:26+00:00,"<ORGANIZATION_1> If I don't use all of my <ORGANIZATION_2> travel bank by [DATE], would I risk losing all of that?",product question,0.85,neutral,0.88,,ingest,llm,google,gemini-3.8-flash,5188,0.00116475,ORG:@VirginAmerica; ORG:#VirginAmerica
1138,2026-09-22T11:56:26+00:00,"<ORGANIZATION_1> I will not pay a penny às you are selling [ID] damaged [LOCATION] in collaboration with [REDACTED], i will go to consumer court",complaint,0.96,negative,0.98,,ingest,llm,google,gemini-3.8-flash,4024,0.0016784999999999999,ORG:@AmazonHelp
1137,2026-09-22T11:56:26+00:00,I want to see the winner list of [REDACTED] secret door contest. Send me the link.,product question,0.8,neutral,0.85,,ingest,llm,google,gemini-3.8-flash,3416,0.0014745000000000001,MISC:secret door contest
1136,2026-09-22T11:56:26+00:00,Please drop the details in the link here: [URL] to assist you [LOCATION],account management,0.4,neutral,0.95,,ingest,llm,google,gemini-3.8-flash,5321,0.00131775,
1135,2026-09-22T11:56:26+00:00,"You're welcome, <PERSON_1>. Glad it's sorted - <PERSON_2> :)",praise and positive feedback,0.88,positive,0.98,,ingest,llm,google,gemini-3.8-flash,2205,0.001068,PER:Will; PER:Laura
1134,2026-09-22T11:56:26+00:00,@[REDACTED] @<ORGANIZATION_1> The train from <LOCATION_1> to [LOCATION] via [LOCATION] midland <LOCATION_2> or [REDACTED] same speed. [DATE] but car [DATE] <ORGANIZATION_2> 1hr [NAME] slow,complaint,0.88,negative,0.91,,ingest,llm,google,gemini-3.8-flash,6984,0.00153075,ORG:LondonMidland; LOC:stoke; LOC:crewe; ORG:national express
1133,2026-09-22T11:56:26+00:00,So if I charge an apple device everyday for [DATE] it will not damage the battery? What if I charge it for [DATE] straight everyday?,product question,0.95,neutral,0.88,,ingest,llm,google,gemini-3.8-flash,6634,0.00151125,ORG:apple
1132,2026-09-22T11:56:26+00:00,"@[REDACTED] Well there is no email, so I am on [NAME] if that helps [NAME], thank you",account management,0.45,neutral,0.72,,ingest,llm,google,gemini-3.8-flash,3975,0.0013499999999999999,
1131,2026-09-22T11:56:26+00:00,<ORGANIZATION_1> Thanks.. It did the same by my😅,technical issue,0.75,positive,0.7,,ingest,llm,google,gemini-3.8-flash,4116,0.0015884999999999999,ORG:@ATVIAssist
1130,2026-09-22T11:56:26+00:00,@[REDACTED] Haha! Look at this,praise and positive feedback,0.25,positive,0.82,,ingest,llm,google,gemini-3.8-flash,3089,0.0012929999999999999,
1129,2026-09-22T11:56:26+00:00,please address my [REDACTED] [REDACTED] is registered on [DATE] <DATE_TIME_1> facing [LOCATION] issue very badly at home.,technical issue,0.85,negative,0.88,,ingest,llm,google,gemini-3.8-flash,4290,0.001581,
1128,2026-09-22T11:56:26+00:00,"We understand your [URL] will get a positive resolution soon,so please bear with us for some time.",complaint,0.65,neutral,0.85,,ingest,llm,google,gemini-3.8-flash,3360,0.0013395,
1127,2026-09-22T11:56:26+00:00,Here to help! Please send us a note via  [URL]   so our team can connect.,praise and positive feedback,0.2,positive,0.88,,ingest,llm,google,gemini-3.8-flash,3050,0.00133125,
1126,2026-09-22T11:56:26+00:00,"<ORGANIZATION_1> @[REDACTED] @[REDACTED] @[REDACTED] Sorry to <ORGANIZATION_2> for misrepresenting. I don't normally tweet ranty negative things like that. But I'm not feeling *that* sorry, because sometimes you have to call things out when they're unacceptable and I've been seeing this more and more recently.",complaint,0.88,negative,0.82,,ingest,llm,google,gemini-3.8-flash,6888,0.001377,ORG:@AirbnbHelp; ORG:Airbnb
1125,2026-09-22T11:56:26+00:00,"Join me, [REDACTED] CEO, because no other CEO is going to pop into your timeline and offer you a chance to win FREE stuff! 🎉",praise and positive feedback,0.68,positive,0.92,,ingest,llm,google,gemini-3.8-flash,4321,0.000882,
1124,2026-09-22T11:56:26+00:00,Team still no solution in this,complaint,0.88,negative,0.85,,ingest,llm,google,gemini-3.8-flash,2782,0.00076125,
1123,2026-09-22T11:56:26+00:00,@[REDACTED] [URL] Could you play this the next time <PERSON_1> flies with us? 😂,praise and positive feedback,0.64,positive,0.82,,ingest,llm,google,gemini-3.8-flash,4690,0.00165375,PER:@97048
1122,2026-09-22T11:56:26+00:00,We've assisted you on call.^<PERSON_1>,account management,0.2,neutral,0.9,,ingest,llm,google,gemini-3.8-flash,4012,0.0015509999999999999,PER:JM
1121,2026-09-22T11:56:26+00:00,<ORGANIZATION_1> Every other option has a downside. Satellite… Fucks up in rainy weather. And in order to get Internet that’s worth a shit they make it so,complaint,0.92,negative,0.96,,ingest,llm,google,gemini-3.8-flash,3574,0.00105,ORG:@Ask_Spectrum
1120,2026-09-22T11:56:26+00:00,[REDACTED] @4168 @[REDACTED] @[REDACTED] @[REDACTED] @[REDACTED] @2517 My review will help a lot of innocent buyers to avoid the trap. Please do not fill ur pockets unethically. #ScamAtAmazon #Day2,complaint,0.95,negative,0.98,,ingest,llm,google,gemini-3.8-flash,6393,0.0011099999999999999,ORG:Amazon
1119,2026-09-22T11:56:26+00:00,@[REDACTED] @[REDACTED] @[REDACTED] Still struggling with this. <ORGANIZATION_1> used to pride itself on customer response and care - can somebody help please ?,complaint,0.88,negative,0.92,,ingest,llm,google,gemini-3.8-flash,4764,0.001704,ORG:Virgin
1118,2026-09-22T11:56:26+00:00,"@[REDACTED] im on the hook for $25,000 for a totalled car because it took  [DATE] to add collision to a policy then i had an accident on [DATE]...",complaint,0.95,negative,0.98,,ingest,llm,google,gemini-3.8-flash,4137,0.0014347499999999998,
1117,2026-09-22T11:56:26+00:00,I'm really sorry about this! Was this the [REDACTED] VISA or [REDACTED]? ^<PERSON_1>,billing and payments,0.88,negative,0.65,,ingest,llm,google,gemini-3.8-flash,5993,0.0017542500000000002,ORG:VISA; PER:AH
1116,2026-09-22T11:56:26+00:00,@[REDACTED] How to a make a chargeback claim please,billing and payments,0.95,neutral,0.92,,ingest,llm,google,gemini-3.8-flash,2716,0.0013035,
1115,2026-09-22T11:56:26+00:00,"So sorry for the wait. Again, thank you for your continued patience. Please let us know if we can further assist. *[REDACTED]",complaint,0.22,positive,0.72,,ingest,llm,google,gemini-3.8-flash,3045,0.00138375,
1114,2026-09-22T11:56:26+00:00,Please follow us and [REDACTED] your [REDACTED] number and confirmation number so we may assist. Thank you - <PERSON_1>.,account management,0.45,neutral,0.88,,ingest,llm,google,gemini-3.8-flash,3799,0.000996,PER:IR
1113,2026-09-22T11:56:26+00:00,Please add This is Us Season 2. Add subtitles to <PERSON_1>.,product question,0.85,neutral,0.92,,ingest,llm,google,gemini-3.8-flash,4073,0.001728,MISC:This is Us Season 2; PER:[NAME]
1112,2026-09-22T11:56:26+00:00,<ID_NUMBER_1> When i will get video call dialer in my oppo,product question,0.86,neutral,0.88,,ingest,llm,google,gemini-3.8-flash,4660,0.00162525,ORG:oppo
1111,2026-09-22T11:56:26+00:00,sorry I'm not able to find anything on our records. Pls DM us with details of the refund and I'll look into this for you. <PERSON_1>^,billing and payments,0.92,neutral,0.8,,ingest,llm,google,gemini-3.8-flash,4718,0.00167475,PER:Adele
1110,2026-09-22T11:56:26+00:00,"Tried to install [REDACTED], please check the red underlined text. :( [URL]",technical issue,0.95,negative,0.93,,ingest,llm,google,gemini-3.8-flash,4867,0.00081975,
1109,2026-09-22T11:56:26+00:00,Hi <PERSON_1>! Thank you! We have got your DM. We will ensure that this is sorted out right away. #[REDACTED] :) - <PERSON_2>,complaint,0.45,positive,0.95,,ingest,llm,google,gemini-3.8-flash,3463,0.0019372499999999997,PER:Srikant; PER:Reema
1108,2026-09-22T11:56:26+00:00,what to know d status of my tariff plan [DATE].  And pls do assist me for d code to migrate to a tarriff 2mak call @17411 p s,account management,0.85,neutral,0.88,,ingest,llm,google,gemini-3.8-flash,3652,0.0009180000000000001,
1107,2026-09-22T11:56:26+00:00,I can't believe I've only spotted the error here - of course the driver had to change ends 😅!,delivery and shipping,0.4,neutral,0.65,,ingest,llm,google,gemini-3.8-flash,5533,0.0013455,
1106,2026-09-22T11:56:26+00:00,"I don't have it, because I hopped on the ONE plan too early and apparently the first people on the plan don't get #NetflixOnUs😔",complaint,0.88,negative,0.88,,ingest,llm,google,gemini-3.8-flash,4148,0.00101775,MISC:ONE plan; MISC:#NetflixOnUs
1105,2026-09-22T11:56:26+00:00,"You may be able to save with our [REDACTED] program. For more information or to sign up, log in at [URL] and visit the ""Discounts"" tab, or call anytime at [PHONE]. ^<PERSON_1>",billing and payments,0.75,neutral,0.85,,ingest,llm,google,gemini-3.8-flash,5930,0.00173325,PER:JK
1104,2026-09-22T11:56:26+00:00,"@[REDACTED] I've filed a ticket with @[REDACTED], but they've failed to resolve the issue and are non-responsive.",complaint,0.96,negative,0.98,,ingest,llm,google,gemini-3.8-flash,7327,0.001389,
1103,2026-09-22T11:56:26+00:00,I expected some one will be calling me for address n visit. Already delayed,complaint,0.89,negative,0.88,,ingest,llm,google,gemini-3.8-flash,2872,0.0013154999999999998,
1102,2026-09-22T11:56:26+00:00,"Nope, still happens. I guess I'll just have to refresh after every episode. I have to admit, I don't watch much. lol",technical issue,0.94,negative,0.72,,ingest,llm,google,gemini-3.8-flash,6074,0.0013875,
1101,2026-09-22T11:56:26+00:00,Please see this link for more: [URL]  *<PERSON_1>,product question,0.4,neutral,0.95,,ingest,llm,google,gemini-3.8-flash,5986,0.00092475,PER:HKC
1100,2026-09-22T11:56:26+00:00,<ORGANIZATION_1> [NAME] doesn't need more money quit buying [REDACTED],complaint,0.88,negative,0.92,,ingest,llm,google,gemini-3.8-flash,4098,0.001158,ORG:@ask_progressive
1099,2026-09-22T11:56:26+00:00,@[REDACTED] We don't yet have a symbol server for [REDACTED]. One option would be to use [LOCATION] [URL],technical issue,0.85,neutral,0.9,,ingest,llm,google,gemini-3.8-flash,3965,0.0008745000000000001,
1098,2026-09-22T11:56:26+00:00,"Hello @[REDACTED], check shows that the amount was loaned from the device. Thank you. ^<PERSON_1>",billing and payments,0.85,neutral,0.85,,ingest,llm,google,gemini-3.8-flash,2222,0.0016177499999999998,PER:Martha
1097,2026-09-22T11:56:26+00:00,[NAME],billing and payments,0.0,neutral,0.99,,ingest,llm,google,gemini-3.8-flash,4801,0.001224,
1096,2026-09-22T11:56:26+00:00,What info do you need,account management,0.2,neutral,0.92,,ingest,llm,google,gemini-3.8-flash,2430,0.00075675,
1095,2026-09-22T11:56:26+00:00,"@[REDACTED] To clarify: Flight 1038, [LOCATION] to [LOCATION] [DATE], won't depart until <DATE_TIME_1>?",product question,0.82,neutral,0.85,,ingest,llm,google,gemini-3.8-flash,3229,0.00186675,MISC:Flight 1038; LOC:Central Time
1094,2026-09-22T11:56:26+00:00,"Hello, My printer keeps beeping at each print #hppsdr #ljhelp",technical issue,0.95,negative,0.78,,ingest,llm,google,gemini-3.8-flash,3913,0.0013207499999999999,
1093,2026-09-22T11:56:26+00:00,Still no update? Problem has been reported for [DATE] now and I am losing out on a lot of miles.  Will you compensate?,complaint,0.95,negative,0.95,,ingest,llm,google,gemini-3.8-flash,3567,0.0008535,
1092,2026-09-22T11:56:26+00:00,"Hi, sorry for that. Our official [NAME] contact is [DATE]. Do not give your personal information to Strangers.",account management,0.75,neutral,0.85,,ingest,llm,google,gemini-3.8-flash,4197,0.00136125,
1091,2026-09-22T11:56:26+00:00,"This fake [REDACTED] email even made us look twice 👀! Well designed, slick and personalised. The link leads to a fake login page! 🎣#Phishing [URL]",technical issue,0.72,negative,0.75,,ingest,llm,google,gemini-3.8-flash,5106,0.0009135,
1090,2026-09-22T11:56:26+00:00,Done. Pls make sure a conclusion is met afyer this reply,complaint,0.35,neutral,0.75,,ingest,llm,google,gemini-3.8-flash,2530,0.00130725,
1089,2026-09-22T11:56:26+00:00,"Hi <PERSON_1>, we passed your questions over to your manager. We will be in touch soon.",product question,0.65,neutral,0.92,,ingest,llm,google,gemini-3.8-flash,7480,0.00160425,PER:[NAME]
1088,2026-09-22T11:56:26+00:00,"how long is it safe to charge a mac,iphone,[REDACTED],or ipod  for without lowering  the performance of the device or damaging it?",product question,0.95,neutral,0.95,,ingest,llm,google,gemini-3.8-flash,2080,0.0010665,MISC:mac; MISC:iphone; MISC:ipod
1087,2026-09-22T11:56:26+00:00,"<PERSON_1>, where's my free stuff?",complaint,0.75,negative,0.7,,ingest,llm,google,gemini-3.8-flash,2618,0.0008910000000000001,PER:Batman
1086,2026-09-22T11:56:26+00:00,Not a problem.,praise and positive feedback,0.5,positive,0.85,,ingest,llm,google,gemini-3.8-flash,2595,0.0012585,
1085,2026-09-22T11:56:26+00:00,"Our sincere apologies about the issue. Kindly send in the exact location (with landmarks),and number affected,for escalation. [REDACTED]",technical issue,0.8,neutral,0.85,,ingest,llm,google,gemini-3.8-flash,4404,0.0008647500000000001,
1084,2026-09-22T11:56:26+00:00,£226 for replacement screen on a £399 watch - Are you for real?,complaint,0.96,negative,0.98,,ingest,llm,google,gemini-3.8-flash,2190,0.0013305,
1083,2026-09-22T11:56:26+00:00,"As checked your concern for [REDACTED]-[REDACTED] has been resolved stating that, your area comes under low coverage area. We are working in a phased manner to improve our services. Please observe our network for sometime. Regards, [REDACTED]",technical issue,0.86,neutral,0.88,,ingest,llm,google,gemini-3.8-flash,3086,0.0014872499999999999,
1082,2026-09-22T11:56:26+00:00,<ORGANIZATION_1> Yes Refund i await..I have stopped buying airtime since [DATE][URL] wen u see u go deduct illegally..Until #refund me bye bye to jatijati,complaint,0.98,negative,0.98,,ingest,llm,google,gemini-3.8-flash,3672,0.001071,ORG:@airtel_care
1081,2026-09-22T11:56:26+00:00,"@[REDACTED] Well... first off, we're [LOCATION]'s [REDACTED]. <ORGANIZATION_1> can tell u more [NAME]",product question,0.4,neutral,0.85,,ingest,llm,google,gemini-3.8-flash,4359,0.00167775,ORG:@TMobileHelp
1080,2026-09-22T11:56:26+00:00,What's the appropriate response when a driver speeds at 95 MPH with your wife and baby in the backseat? Not exaggerating.,complaint,0.96,negative,0.98,,ingest,llm,google,gemini-3.8-flash,3255,0.0008640000000000001,
