id,created_at,anonymized_text,topic,topic_score,sentiment,sentiment_score,conversation_id,source,engine,provider,model,latency_ms,cost_usd,entities
780,2026-09-22T10:19:08+00:00,I've been on hold for <DATE_TIME_1> on the skymiles 800 number line. I am now remebering why i quit flying @delta <DATE_TIME_2>!,complaint,0.78,negative,0.74,,ingest,llm,openai,gpt-5.4-nano,2294,0.00047435,ORG:@delta; MISC:skymiles 800 number line; MISC:hold; MISC:remebering
779,2026-09-22T10:19:08+00:00,I left a message for you <DATE_TIME_1> with additional information. Please let me know if you need anything further. <PERSON_1>,account management,0.15,neutral,0.8,,ingest,llm,openai,gpt-5.4-nano,1873,0.00041380000000000003,MISC:[DATE]; PER:[NAME]
778,2026-09-22T10:19:08+00:00,I haven't - I've been having problems doing it on the web player,technical issue,0.86,negative,0.74,,ingest,llm,openai,gpt-5.4-nano,1518,0.00029765,
777,2026-09-22T10:19:08+00:00,"Great question, [NAME]! DM us so we can talk more about your options! *<PERSON_1>",praise and positive feedback,0.55,positive,0.78,,ingest,llm,openai,gpt-5.4-nano,1916,0.000418,MISC:Great question; MISC:[NAME]; MISC:DM us; PER:MelindaR
776,2026-09-22T10:19:08+00:00,Still waiting for an explanation as to why my account was closed!,complaint,0.9,negative,0.86,,ingest,llm,openai,gpt-5.4-nano,1343,0.00029745,
775,2026-09-22T10:19:08+00:00,<LOCATION_1> Uninstalled [DATE]. Disabling all Lyft notifications to turn off intrusive ads (including pickup status) throws the baby out with the bathwater. This is a dealbreaker. [REDACTED]. (android),complaint,0.88,negative,0.86,,ingest,llm,openai,gpt-5.4-nano,2268,0.00051425,LOC:[LOCATION]; MISC:[DATE]; ORG:Lyft; MISC:android; MISC:intrusive ads; MISC:pickup status; MISC:dealbreaker
774,2026-09-22T10:19:08+00:00,A digital wallet is a third-party payment application that allows clients to make purchases without their physical card.^kb,billing and payments,0.93,neutral,0.86,,ingest,llm,openai,gpt-5.4-nano,1748,0.00037424999999999996,MISC:A digital wallet; MISC:a third-party payment application; MISC:clients
773,2026-09-22T10:19:08+00:00,"Hi <PERSON_1>, we're following you now if you need to DM us. Let us know more about your query. ^L",account management,0.3,neutral,0.6,,ingest,llm,openai,gpt-5.4-nano,1955,0.0003413,
772,2026-09-22T10:19:08+00:00,they don't tell you about the surge cost though I paid £18.67 to travel 3 miles !! #ripoff,billing and payments,0.96,negative,0.9,,ingest,llm,openai,gpt-5.4-nano,1656,0.0003786,MISC:surge cost; MISC:£18.67; MISC:3 miles
771,2026-09-22T10:19:08+00:00,"@[REDACTED] Hi <PERSON_1>, are you booking via our website or @[REDACTED] ? ^HP",product question,0.38,neutral,0.74,,ingest,llm,openai,gpt-5.4-nano,2186,0.00043525000000000004,MISC:@[REDACTED]; MISC:[NAME]; MISC:@[REDACTED]; MISC:^HP
770,2026-09-22T10:19:08+00:00,Sorry to hear that. Could you send us a direct message to collect a few information and help you with that? -<PERSON_1>,complaint,0.1,neutral,0.55,,ingest,llm,openai,gpt-5.4-nano,1686,0.00038794999999999997,MISC:Sorry to hear that; PER:Dinesh
769,2026-09-22T10:19:08+00:00,"@[REDACTED] lack of transmitter network in [LOCATION] ,[LOCATION] ,[NAME]  division [ID]  location ...",technical issue,0.78,negative,0.74,,ingest,llm,openai,gpt-5.4-nano,1666,0.00038794999999999997,"LOC:[LOCATION] ,[LOCATION] ,[NAME]; MISC:division; MISC:[ID]"
768,2026-09-22T10:19:08+00:00,"Hello @[REDACTED], apologies on your experience. Kindly provide your mobile number via DM for checks and assistance. Thank you. ^CIA",complaint,0.55,neutral,0.58,,ingest,llm,openai,gpt-5.4-nano,1476,0.00034710000000000003,MISC:@[REDACTED]
767,2026-09-22T10:19:08+00:00,"@[REDACTED] How come they are no points given on my new purchase of flight , i only see points frm previous balance, isnt it auto update, Pls advise, TQ",technical issue,0.78,negative,0.74,,ingest,llm,openai,gpt-5.4-nano,1510,0.00033535000000000005,
766,2026-09-22T10:19:08+00:00,"<PERSON_1>,  let us know if you still need help. Please provide the previously requested info only. Kind Regards, ^SJ [URL]",account management,0.25,neutral,0.72,,ingest,llm,openai,gpt-5.4-nano,1905,0.0004094,PER:[NAME]; MISC:^SJ; MISC:[URL]
765,2026-09-22T10:19:08+00:00,Can I know how to claim back the Big Points?,billing and payments,0.35,neutral,0.63,,ingest,llm,openai,gpt-5.4-nano,1485,0.0003158,MISC:Big Points
764,2026-09-22T10:19:08+00:00,pls tell me why i got 2 things of hashbrowns instead of a bagel with cc and why ur frozen ice coffee tastes like COUGH SYRUP,complaint,0.7,negative,0.78,,ingest,llm,openai,gpt-5.4-nano,1720,0.0003481,MISC:2
763,2026-09-22T10:19:08+00:00,"Hi, we are following up on your request under ticket no. <ID_NUMBER>. We will advise once done within [DATE]. ^NO",account management,0.15,neutral,0.6,,ingest,llm,openai,gpt-5.4-nano,1644,0.00035,MISC:ticket no. 1-DAPT4JV
762,2026-09-22T10:19:08+00:00,Last leg. <LOCATION_1> - #Göteborg 🇸🇪 <MISC_1>,delivery and shipping,0.65,neutral,0.62,,ingest,llm,openai,gpt-5.4-nano,1747,0.00039200000000000004,LOC:[LOCATION]; LOC:Göteborg; MISC:#Göteborg; MISC:[URL]
761,2026-09-22T10:19:08+00:00,<TYP_1> has provided poor <TYP_2> or completely failed to provide svc <TYP_3> since they installed their new system. Won't issue credit,complaint,0.95,negative,0.92,,ingest,llm,openai,gpt-5.4-nano,1855,0.0004233,PER:[REDACTED]; MISC:[REDACTED]; MISC:svc; MISC:[DATE]
760,2026-09-22T10:19:08+00:00,@[REDACTED] Hello [NAME] as agreed we will give you [URL]sue has been raised on ticket number:<ID_NUMBER_1> for follow up.^TM,technical issue,0.25,neutral,0.55,,ingest,llm,openai,gpt-5.4-nano,2212,0.00050805,PER:[REDACTED]; PER:[NAME]; MISC:[URL]sue has been raised on ticket number:1-CQB7C1I for follow up
759,2026-09-22T10:19:08+00:00,Distance makes the heart grow fonder when you're on #TigoNightFix Stay connected with loved ones from [DATE]. Dial *500*4# to subscribe [URL],praise and positive feedback,0.35,positive,0.78,,ingest,llm,openai,gpt-5.4-nano,1635,0.00032935,
758,2026-09-22T10:19:08+00:00,"ordered my first box <DATE_TIME_1>, still hasn't arrived :(",delivery and shipping,0.87,negative,0.86,,ingest,llm,openai,gpt-5.4-nano,1531,0.00035350000000000003,MISC:ordered my first box [DATE]
757,2026-09-22T10:19:08+00:00,@[REDACTED] i have been to apple about this and it is <ID_NUMBER_1>,complaint,0.35,neutral,0.45,,ingest,llm,openai,gpt-5.4-nano,2156,0.00042615,PER:[REDACTED]; ORG:apple; MISC:[NAME]
756,2026-09-22T10:19:08+00:00,Thank you for following up! We can see you've been able to connect with a member of our team within in-app support.,technical issue,0.55,positive,0.85,,ingest,llm,openai,gpt-5.4-nano,1538,0.00031485,
755,2026-09-22T10:19:08+00:00,ok let me engage him,praise and positive feedback,0.05,neutral,0.45,,ingest,llm,openai,gpt-5.4-nano,1310,0.00028605,
754,2026-09-22T10:19:08+00:00,"Hi [URL]over, keep an eye on our social media pages. We'll announce it when [REDACTED] update is released for [REDACTED]. Rishi OPPO Care",product question,0.22,neutral,0.62,,ingest,llm,openai,gpt-5.4-nano,1845,0.00036055,PER:Rishi OPPO Care
753,2026-09-22T10:19:08+00:00,We would never brush you off. We're right here if you change your mind.,praise and positive feedback,0.6,positive,0.78,,ingest,llm,openai,gpt-5.4-nano,1467,0.0003018,
752,2026-09-22T10:19:08+00:00,Yes i got the font uninstalled successfully. thank you!,praise and positive feedback,0.9,positive,0.9,,ingest,llm,openai,gpt-5.4-nano,1356,0.00029600000000000004,
751,2026-09-22T10:19:08+00:00,"Hi, we're sorry we don't have any further information on WiFi on our fleet at the moment. ^<PERSON_1>",product question,0.55,negative,0.72,,ingest,llm,openai,gpt-5.4-nano,1787,0.0003984,MISC:WiFi; MISC:WiFi; PER:Lynn
750,2026-09-22T10:19:08+00:00,Really? Seriously?? Give me a break.,complaint,0.85,negative,0.86,,ingest,llm,openai,gpt-5.4-nano,1487,0.00029165000000000007,
749,2026-09-22T10:19:08+00:00,We unfortunately don't foresee it becoming available for international shipment in the near future.,delivery and shipping,0.9,negative,0.78,,ingest,llm,openai,gpt-5.4-nano,1469,0.00030035,
748,2026-09-22T10:19:08+00:00,"So that we may look at what options may be available, please contact us by phone here: [URL]",account management,0.35,neutral,0.7,,ingest,llm,openai,gpt-5.4-nano,1509,0.0003105,
747,2026-09-22T10:19:08+00:00,makes sense that after a driver gets 2 a certain amount that the express pay processing fee doesn’t  cover the merchant fees causing reviews,billing and payments,0.74,neutral,0.62,,ingest,llm,openai,gpt-5.4-nano,1727,0.00033795,MISC:2
746,2026-09-22T10:19:08+00:00,We currently do not have tracking services. ^RO,product question,0.63,neutral,0.72,,ingest,llm,openai,gpt-5.4-nano,1333,0.00031455,MISC:tracking services
745,2026-09-22T10:19:08+00:00,Is this happening with every item you are trying to order [NAME]? ^KM,product question,0.26,neutral,0.48,,ingest,llm,openai,gpt-5.4-nano,1656,0.00034325,PER:[NAME]; MISC:^KM
744,2026-09-22T10:19:08+00:00,Pls call <PHONE_NUMBER_1>  and we can review!!,billing and payments,0.0,neutral,0.5,,ingest,llm,openai,gpt-5.4-nano,1635,0.00034849999999999996,MISC:[PHONE]
743,2026-09-22T10:19:08+00:00,"We will raise this concern,please bear us sometime we will get back to you. Regards, <PERSON_1>",complaint,0.35,neutral,0.58,,ingest,llm,openai,gpt-5.4-nano,1500,0.00033675,
742,2026-09-22T10:19:08+00:00,"<DATE_TIME_1>, another blank email - stand by for some more inept lame excuses.... <ID_NUMBER_1>",complaint,0.78,negative,0.86,,ingest,llm,openai,gpt-5.4-nano,1909,0.0004126,MISC:[DATE]; MISC:[URL]
741,2026-09-22T10:19:08+00:00,There isn't unfortunately <PERSON_1> :( Sorry we understand it must be inconvenient.,technical issue,0.25,negative,0.72,,ingest,llm,openai,gpt-5.4-nano,1522,0.00032535,MISC:[NAME]
740,2026-09-22T10:19:08+00:00,Hi <PERSON_1>. Sorry for the delay <DATE_TIME_2>. Are you referring to the <DATE_TIME_1> service? <PERSON_1>,delivery and shipping,0.12,neutral,0.66,,ingest,llm,openai,gpt-5.4-nano,2133,0.00047445,PER:Guy; PER:Rachel; MISC:18:05
739,2026-09-22T10:19:08+00:00,"@VirginAmerica If I don't use all of my #VirginAmerica travel bank by [DATE], would I risk losing all of that?",product question,0.62,neutral,0.78,,ingest,llm,openai,gpt-5.4-nano,1727,0.00038025000000000005,ORG:VirginAmerica; MISC:#VirginAmerica; MISC:[DATE]
738,2026-09-22T10:19:08+00:00,"@AmazonHelp I will not pay a penny às you are selling [ID] damaged [LOCATION] in collaboration with [REDACTED], i will go to consumer court",billing and payments,0.84,negative,0.93,,ingest,llm,openai,gpt-5.4-nano,1900,0.00041704999999999997,ORG:AmazonHelp; MISC:[ID]; MISC:[LOCATION]; MISC:[REDACTED]
737,2026-09-22T10:19:08+00:00,I want to see the winner list of [REDACTED] secret door contest. Send me the link.,complaint,0.04,neutral,0.66,,ingest,llm,openai,gpt-5.4-nano,1637,0.0003382,MISC:[REDACTED]
736,2026-09-22T10:19:08+00:00,Please drop the details in the link here: [URL] to assist you [LOCATION],account management,0.15,neutral,0.34,,ingest,llm,openai,gpt-5.4-nano,1731,0.00034720000000000004,MISC:[URL]; LOC:[LOCATION]
735,2026-09-22T10:19:08+00:00,"You're welcome, <PERSON_1>. Glad it's sorted - <PERSON_2> :)",praise and positive feedback,0.93,positive,0.9,,ingest,llm,openai,gpt-5.4-nano,1910,0.0003808,PER:Will; PER:Laura
734,2026-09-22T10:19:08+00:00,@<PERSON_1> @LondonMidland The train from stoke to [LOCATION] via [LOCATION] midland crewe or <PERSON_2> same speed. [DATE] but car [DATE] national express 1hr <PERSON_3> slow,complaint,0.72,negative,0.68,,ingest,llm,openai,gpt-5.4-nano,3049,0.0006921,MISC:@[REDACTED]; ORG:@LondonMidland; LOC:stoke; MISC:[LOCATION]; MISC:[LOCATION]; LOC:midland crewe; MISC:[REDACTED]; MISC:[DATE]; MISC:[DATE]; ORG:national express; MISC:1hr; MISC:[NAME]
733,2026-09-22T10:19:08+00:00,So if I charge an apple device everyday for [DATE] it will not damage the battery? What if I charge it for [DATE] straight everyday?,product question,0.86,neutral,0.78,,ingest,llm,openai,gpt-5.4-nano,1389,0.00032355000000000003,
732,2026-09-22T10:19:08+00:00,"@[REDACTED] Well there is no email, so I am on <PERSON_1> if that helps <PERSON_2>, thank you",account management,0.35,neutral,0.62,,ingest,llm,openai,gpt-5.4-nano,2025,0.00036419999999999996,PER:[NAME]; PER:[NAME]
731,2026-09-22T10:19:08+00:00,@ATVIAssist Thanks.. It did the same by my😅,technical issue,0.55,positive,0.62,,ingest,llm,openai,gpt-5.4-nano,2031,0.000302,
730,2026-09-22T10:19:08+00:00,@[REDACTED] Haha! Look at this,praise and positive feedback,0.6,positive,0.74,,ingest,llm,openai,gpt-5.4-nano,1267,0.00029475,
729,2026-09-22T10:19:08+00:00,please address my <ID_NUMBER_1> <ID_NUMBER_1> is registered on <DATE_TIME_1> 04:12a.m. facing <LOCATION_1> issue very badly at home.,technical issue,0.7,negative,0.78,,ingest,llm,openai,gpt-5.4-nano,2864,0.00056245,MISC:[REDACTED]; MISC:[REDACTED]; MISC:[DATE]; MISC:04:12a.m.; MISC:[LOCATION]
728,2026-09-22T10:19:08+00:00,"We understand your [URL] will get a positive resolution soon,so please bear with us for some time.",praise and positive feedback,0.65,positive,0.62,,ingest,llm,openai,gpt-5.4-nano,1273,0.0003105,
727,2026-09-22T10:19:08+00:00,Here to help! Please send us a note via  [URL]   so our team can connect.,praise and positive feedback,0.25,neutral,0.56,,ingest,llm,openai,gpt-5.4-nano,1621,0.00030905,
726,2026-09-22T10:19:08+00:00,"@AirbnbHelp @[REDACTED] @[REDACTED] @[REDACTED] Sorry to Airbnb for misrepresenting. I don't normally tweet ranty negative things like that. But I'm not feeling *that* sorry, because sometimes you have to call things out when they're unacceptable and I've been seeing this more and more recently.",complaint,0.78,negative,0.74,,ingest,llm,openai,gpt-5.4-nano,2040,0.00040280000000000003,ORG:AirbnbHelp
725,2026-09-22T10:19:08+00:00,"Join me, <PERSON_1> CEO, because no other CEO is going to pop into your timeline and offer you a chance to win FREE stuff! 🎉",praise and positive feedback,0.4,positive,0.82,,ingest,llm,openai,gpt-5.4-nano,1873,0.00039435,MISC:FREE stuff; MISC:CEO
724,2026-09-22T10:19:08+00:00,Team still no solution in this,technical issue,0.75,negative,0.8,,ingest,llm,openai,gpt-5.4-nano,1287,0.0002875,
723,2026-09-22T10:19:08+00:00,"<zprava>
@[REDACTED] [URL] Could you play this the next time @97048 flies with us? 😂
</zprava>",praise and positive feedback,0.12,neutral,0.58,,ingest,llm,openai,gpt-5.4-nano,1577,0.00038110000000000005,MISC:@[REDACTED] [URL]; MISC:@97048
722,2026-09-22T10:19:08+00:00,We've assisted you on call.^JM,praise and positive feedback,0.15,neutral,0.6,,ingest,llm,openai,gpt-5.4-nano,1260,0.00028895,
721,2026-09-22T10:19:08+00:00,@Ask_Spectrum Every other option has a downside. Satellite… Fucks up in rainy weather. And in order to get Internet that’s worth a shit they make it so,complaint,0.95,negative,0.86,,ingest,llm,openai,gpt-5.4-nano,1409,0.00032955,
720,2026-09-22T10:19:08+00:00,[REDACTED] @4168 @[REDACTED] @[REDACTED] @[REDACTED] @[REDACTED] @2517 My review will help a lot of innocent buyers to avoid the trap. Please do not fill ur pockets unethically. #ScamAtAmazon #Day2,complaint,0.55,negative,0.85,,ingest,llm,openai,gpt-5.4-nano,2048,0.00039615,ORG:Amazon
719,2026-09-22T10:19:08+00:00,@[REDACTED] @[REDACTED] @[REDACTED] Still struggling with this. Virgin used to pride itself on customer response and care - can somebody help please ?,complaint,0.72,negative,0.78,,ingest,llm,openai,gpt-5.4-nano,1631,0.00035140000000000003,ORG:Virgin
718,2026-09-22T10:19:08+00:00,"@[REDACTED] im on the hook for $25,000 for a totalled car because it took  [DATE] to add collision to a policy then i had an accident on [DATE]...",complaint,0.7,negative,0.78,,ingest,llm,openai,gpt-5.4-nano,1736,0.00040720000000000003,"MISC:$25,000; MISC:[DATE]; MISC:[DATE]"
717,2026-09-22T10:19:08+00:00,I'm really sorry about this! Was this the [MISC_1] VISA or [MISC_2]? ^AH,billing and payments,0.78,neutral,0.42,,ingest,llm,openai,gpt-5.4-nano,1959,0.0003663,MISC:[REDACTED]; MISC:[REDACTED]
716,2026-09-22T10:19:08+00:00,@[REDACTED] How to a make a chargeback claim please,billing and payments,0.88,neutral,0.55,,ingest,llm,openai,gpt-5.4-nano,1569,0.0003268,MISC:@[REDACTED]
715,2026-09-22T10:19:08+00:00,"So sorry for the wait. Again, thank you for your continued patience. Please let us know if we can further assist. *[REDACTED]",praise and positive feedback,0.4,positive,0.78,,ingest,llm,openai,gpt-5.4-nano,1868,0.00035,MISC:So sorry for the wait
714,2026-09-22T10:19:08+00:00,Please follow us and [REDACTED] your [REDACTED] number and confirmation number so we may assist. Thank you - IR.,account management,0.25,neutral,0.72,,ingest,llm,openai,gpt-5.4-nano,1637,0.00034104999999999997,MISC:IR
713,2026-09-22T10:19:08+00:00,Please add This is Us Season 2. Add subtitles to [NAME].,product question,0.62,neutral,0.78,,ingest,llm,openai,gpt-5.4-nano,1625,0.00034785,MISC:This is Us Season 2; MISC:[NAME]
712,2026-09-22T10:19:08+00:00,@91648 When i will get video call dialer in my oppo,technical issue,0.62,neutral,0.53,,ingest,llm,openai,gpt-5.4-nano,1556,0.00034305,MISC:video call dialer; ORG:oppo
711,2026-09-22T10:19:08+00:00,sorry I'm not able to find anything on our records. Pls DM us with details of the refund and I'll look into this for you. <PERSON_1>,billing and payments,0.86,neutral,0.62,,ingest,llm,openai,gpt-5.4-nano,1598,0.00032605000000000004,
710,2026-09-22T10:19:08+00:00,"Tried to install [REDACTED], please check the red underlined text. :( [URL]",technical issue,0.86,negative,0.78,,ingest,llm,openai,gpt-5.4-nano,1626,0.00035800000000000003,MISC:[REDACTED]; MISC:[URL]
709,2026-09-22T10:19:08+00:00,Hi <PERSON_1>! Thank you! We have got your DM. We will ensure that this is sorted out right away. #[REDACTED] :) - <PERSON_2>,praise and positive feedback,0.6,positive,0.9,,ingest,llm,openai,gpt-5.4-nano,1908,0.00043955000000000003,PER:Srikant; MISC:DM; PER:Reema
708,2026-09-22T10:19:08+00:00,what to know d status of my tariff plan [DATE].  And pls do assist me for d code to migrate to a tarriff 2mak call @<PHONE_NUMBER_1> p s,product question,0.45,neutral,0.46,,ingest,llm,openai,gpt-5.4-nano,2187,0.00038495,MISC:[DATE]
707,2026-09-22T10:19:08+00:00,I can't believe I've only spotted the error here - of course the driver had to change ends 😅!,technical issue,0.7,positive,0.78,,ingest,llm,openai,gpt-5.4-nano,1379,0.00030905,
706,2026-09-22T10:19:08+00:00,"I don't have it, because I hopped on the ONE plan too early and apparently the first people on the plan don't get #NetflixOnUs😔",complaint,0.62,negative,0.74,,ingest,llm,openai,gpt-5.4-nano,1519,0.00032230000000000003,
705,2026-09-22T10:19:08+00:00,"You may be able to save with our [REDACTED] program. For more information or to sign up, log in at [URL] and visit the ""Discounts"" tab, or call anytime at <PHONE_NUMBER_1>. ^JK",billing and payments,0.55,neutral,0.7,,ingest,llm,openai,gpt-5.4-nano,1970,0.00046715000000000005,MISC:[REDACTED]; MISC:Discounts; MISC:[URL]; MISC:[PHONE]
704,2026-09-22T10:19:08+00:00,"@[REDACTED] I've filed a ticket with @[REDACTED], but they've failed to resolve the issue and are non-responsive.",complaint,0.78,negative,0.82,,ingest,llm,openai,gpt-5.4-nano,1636,0.00040689999999999997,ORG:@[REDACTED]; ORG:@[REDACTED]; MISC:ticket; MISC:issue
703,2026-09-22T10:19:08+00:00,I expected some one will be calling me for address n visit. Already delayed,complaint,0.69,negative,0.74,,ingest,llm,openai,gpt-5.4-nano,1392,0.00032305,MISC:address n visit
702,2026-09-22T10:19:08+00:00,"Nope, still happens. I guess I'll just have to refresh after every episode. I have to admit, I don't watch much. lol",technical issue,0.78,neutral,0.44,,ingest,llm,openai,gpt-5.4-nano,1482,0.0003194,
701,2026-09-22T10:19:08+00:00,Please see this link for more: [URL]  *HKC,technical issue,0.12,neutral,0.62,,ingest,llm,openai,gpt-5.4-nano,1521,0.0003416,MISC:[URL]; MISC:HKC
700,2026-09-22T10:19:08+00:00,@ask_progressive <PERSON_1> doesn't need more money quit buying [REDACTED],complaint,0.75,negative,0.78,,ingest,llm,openai,gpt-5.4-nano,1735,0.00039989999999999996,PER:[NAME]; ORG:@ask_progressive; MISC:[REDACTED]
699,2026-09-22T10:19:08+00:00,@[REDACTED] We don't yet have a symbol server for [REDACTED]. One option would be to use <MISC_1> <MISC_2>,technical issue,0.78,neutral,0.62,,ingest,llm,openai,gpt-5.4-nano,1839,0.00042625,MISC:[REDACTED]; MISC:[REDACTED]; MISC:[LOCATION]; MISC:[URL]
698,2026-09-22T10:19:08+00:00,"Hello @[REDACTED], check shows that the amount was loaned from the device. Thank you. ^Martha",billing and payments,0.72,positive,0.78,,ingest,llm,openai,gpt-5.4-nano,1673,0.00038255,MISC:@[REDACTED]; PER:Martha
697,2026-09-22T10:19:08+00:00,<PERSON_1>,billing and payments,0.0,neutral,0.55,,ingest,llm,openai,gpt-5.4-nano,1591,0.00033045000000000004,PER:[NAME]
696,2026-09-22T10:19:08+00:00,What info do you need,product question,0.25,neutral,0.62,,ingest,llm,openai,gpt-5.4-nano,1203,0.00028605,
695,2026-09-22T10:19:08+00:00,"@[REDACTED] To clarify: Flight 1038, [LOCATION] to [LOCATION] [DATE], won't depart until 11:19pm Central Time?",product question,0.74,neutral,0.72,,ingest,llm,openai,gpt-5.4-nano,1873,0.00041935000000000003,MISC:Flight 1038; LOC:[LOCATION]; MISC:[DATE]; MISC:11:19pm Central Time
694,2026-09-22T10:19:08+00:00,"Hello, My printer keeps beeping at each print #hppsdr #ljhelp",technical issue,0.88,neutral,0.46,,ingest,llm,openai,gpt-5.4-nano,1585,0.00036720000000000004,MISC:Hello; MISC:#hppsdr; MISC:#ljhelp
693,2026-09-22T10:19:08+00:00,Still no update? Problem has been reported for [DATE] now and I am losing out on a lot of miles.  Will you compensate?,complaint,0.82,negative,0.86,,ingest,llm,openai,gpt-5.4-nano,1428,0.00034314999999999997,MISC:[DATE]
692,2026-09-22T10:19:08+00:00,"Hi, sorry for that. Our official [NAME] contact is [DATE]. Do not give your personal information to Strangers.",complaint,0.15,neutral,0.72,,ingest,llm,openai,gpt-5.4-nano,1668,0.00038005000000000005,MISC:Strangers; MISC:[NAME]; MISC:[DATE]
