id,created_at,anonymized_text,topic,topic_score,sentiment,sentiment_score,conversation_id,source,engine,provider,model,latency_ms,cost_usd,entities
554,2026-09-22T09:42:06+00:00,"Hi [URL]over, keep an eye on our social media pages. We'll announce it when [REDACTED] update is released for [REDACTED]. Rishi OPPO Care",product question,0.4324,Neutral,0.9937,5910093e239fb10b36afc83ec09430cb,ingest,local,,,,,PER:S; PER:Grove; MISC:Android; MISC:F1 Plus; ORG:R
553,2026-09-22T09:42:06+00:00,We would never brush you off. We're right here if you change your mind.,praise and positive feedback,0.4114,Neutral,0.9328,8a9dfc0b91e23b90ca274321b7bb44e6,ingest,local,,,,,
552,2026-09-22T09:42:06+00:00,Yes i got the font uninstalled successfully. thank you!,praise and positive feedback,0.4863,Positive,0.9967,f433c4b7904cc7f1649ad939716f8a8a,ingest,local,,,,,
551,2026-09-22T09:42:06+00:00,"Hi, we're sorry we don't have any further information on WiFi on our fleet at the moment. ^Lynn",technical issue,0.3472,Neutral,0.9953,aed2582b1cf5aeb8b7337f16c5183aff,ingest,local,,,,,PER:Lynn
550,2026-09-22T09:42:06+00:00,Really? Seriously?? Give me a break.,complaint,0.8071,Neutral,0.9987,7dfe92779fcdb71de6df5c4313b2123e,ingest,local,,,,,
549,2026-09-22T09:42:06+00:00,We unfortunately don't foresee it becoming available for international shipment in the near future.,delivery and shipping,0.299,Neutral,0.9438,f7b2650e67fbe34ae16f42ae8a89e023,ingest,local,,,,,
548,2026-09-22T09:42:06+00:00,"So that we may look at what options may be available, please contact us by phone here: [URL]",product question,0.2337,Neutral,0.9963,2128569e0eaf7276776a1370bf0a0ee9,ingest,local,,,,,
547,2026-09-22T09:42:06+00:00,makes sense that after a driver gets 2 a certain amount that the express pay processing fee doesn’t  cover the merchant fees causing reviews,complaint,0.5541,Negative,0.9262,294a61501952ab1d151eaed535c18c89,ingest,local,,,,,
546,2026-09-22T09:42:06+00:00,We currently do not have tracking services. ^RO,technical issue,0.3352,Negative,0.9066,e4b8095afba30f8276781df3c6ec297c,ingest,local,,,,,
545,2026-09-22T09:42:06+00:00,Is this happening with every item you are trying to order [NAME]? ^KM,product question,0.7049,Neutral,0.9969,7b0670fa9dd2b275355290d637cff5ca,ingest,local,,,,,PER:Matthew
544,2026-09-22T09:42:06+00:00,Pls call [PHONE]  and we can review!!,praise and positive feedback,0.3638,Neutral,0.7349,04342ba29e0aacfaf47fa4fadbc5fb47,ingest,local,,,,,
543,2026-09-22T09:42:06+00:00,"We will raise this concern,please bear us sometime we will get back to you. Regards, [NAME]",complaint,0.7926,Neutral,0.9984,f50d5c191250a3c8b048357ebcb1a435,ingest,local,,,,,PER:Amru
542,2026-09-22T09:42:06+00:00,"[DATE], another blank email - stand by for some more inept lame excuses.... [URL]",complaint,0.8204,Negative,0.9875,acdc32381fa5e4b085dfadc360a63751,ingest,local,,,,,
541,2026-09-22T09:42:06+00:00,There isn't unfortunately [NAME] :( Sorry we understand it must be inconvenient.,complaint,0.8232,Negative,0.9928,d134af94707f65674c617aac2511b1a6,ingest,local,,,,,PER:Emma
540,2026-09-22T09:42:06+00:00,Hi Guy. Sorry for the delay [DATE]. Are you referring to the 18:05 service? Rachel,complaint,0.4772,Neutral,0.7989,d4b62ce6954e8207929114f4a7a6f7fe,ingest,local,,,,,PER:Guy; PER:Rachel
539,2026-09-22T09:42:06+00:00,"@VirginAmerica If I don't use all of my #VirginAmerica travel bank by [DATE], would I risk losing all of that?",account management,0.3835,Neutral,0.976,5fa12747a31ef404e5cae9eee7b2fa3a,ingest,local,,,,,ORG:VirginAmer; ORG:VirginAmer
538,2026-09-22T09:42:06+00:00,"@AmazonHelp I will not pay a penny às you are selling [ID] damaged [LOCATION] in collaboration with [REDACTED], i will go to consumer court",complaint,0.5542,Negative,0.7241,d60c953c896bce45b1fe911fef5ee6e0,ingest,local,,,,,ORG:AmazonH; MISC:Chinese; ORG:Mobile; ORG:Amazon
537,2026-09-22T09:42:06+00:00,I want to see the winner list of [REDACTED] secret door contest. Send me the link.,product question,0.5463,Neutral,0.993,28d2a9704142f79c06926dc80f3804a2,ingest,local,,,,,
536,2026-09-22T09:42:06+00:00,Please drop the details in the link here: [URL] to assist you [LOCATION],praise and positive feedback,0.2681,Neutral,0.9522,d8985c1a1f43a6df6dde044f40949632,ingest,local,,,,,
535,2026-09-22T09:42:06+00:00,"You're welcome, Will. Glad it's sorted - Laura :)",praise and positive feedback,0.9288,Positive,0.8744,4e35e12505259e82e1ca04770a47a82f,ingest,local,,,,,PER:Will
534,2026-09-22T09:42:06+00:00,@[REDACTED] @LondonMidland The train from stoke to [LOCATION] via [LOCATION] midland crewe or [REDACTED] same speed. [DATE] but car [DATE] national express 1hr [NAME] slow,complaint,0.65,Neutral,0.9102,0f346bc17aaca2a1686bf8f7231c881c,ingest,local,,,,,LOC:LondonMid; ORG:##land; LOC:Liverpool; LOC:London
533,2026-09-22T09:42:06+00:00,So if I charge an apple device everyday for [DATE] it will not damage the battery? What if I charge it for [DATE] straight everyday?,product question,0.6678,Neutral,0.7694,37e1d6163675dff4585eccab7b5c22ff,ingest,local,,,,,
532,2026-09-22T09:42:06+00:00,"@[REDACTED] Well there is no email, so I am on [NAME] if that helps [NAME], thank you",praise and positive feedback,0.5605,Neutral,0.9982,54c0d39c4b8d255a48f028379798a5d0,ingest,local,,,,,PER:Shelby
531,2026-09-22T09:42:06+00:00,@ATVIAssist Thanks.. It did the same by my😅,praise and positive feedback,0.9002,Negative,0.5629,8ea2e910312e70cd89fca468251614ec,ingest,local,,,,,ORG:ATVIAs
530,2026-09-22T09:42:06+00:00,@[REDACTED] Haha! Look at this,praise and positive feedback,0.5194,Neutral,0.9822,440e3c063d8318c976afb8067308b5a5,ingest,local,,,,,
529,2026-09-22T09:42:06+00:00,please address my [REDACTED] [ID] is registered on [DATE] 04:12a.m. facing [LOCATION] issue very badly at home.,complaint,0.7449,Neutral,0.9958,7dedb4b127e433931ae322f0f6ae47c2,ingest,local,,,,,LOC:NW
528,2026-09-22T09:42:06+00:00,"We understand your [URL] will get a positive resolution soon,so please bear with us for some time.",complaint,0.3084,Neutral,0.9966,da36a038c30ac2ab1890745202b7ee84,ingest,local,,,,,
527,2026-09-22T09:42:06+00:00,Here to help! Please send us a note via  [URL]   so our team can connect.,praise and positive feedback,0.3204,Positive,0.9934,956f68852bdfac779dfda71aef27710b,ingest,local,,,,,
526,2026-09-22T09:42:06+00:00,"@AirbnbHelp @[REDACTED] @[REDACTED] @[REDACTED] Sorry to Airbnb for misrepresenting. I don't normally tweet ranty negative things like that. But I'm not feeling *that* sorry, because sometimes you have to call things out when they're unacceptable and I've been seeing this more and more recently.",complaint,0.8821,Neutral,0.892,e1481eee653aad44424939a1fefd70d5,ingest,local,,,,,ORG:Air
525,2026-09-22T09:42:06+00:00,"Join me, [REDACTED] CEO, because no other CEO is going to pop into your timeline and offer you a chance to win FREE stuff! 🎉",praise and positive feedback,0.4509,Positive,0.9885,a3a82ed1e0a69614568015d010021dc1,ingest,local,,,,,ORG:T - Mobile
524,2026-09-22T09:42:06+00:00,Team still no solution in this,complaint,0.6431,Neutral,0.9982,5777e9555a508f7aae5a742fef116b43,ingest,local,,,,,
523,2026-09-22T09:42:06+00:00,@[REDACTED] [URL] Could you play this the next time @97048 flies with us? 😂,product question,0.3298,Neutral,0.8191,0dd295bc72c76946cd3a46708a5fde69,ingest,local,,,,,
522,2026-09-22T09:42:06+00:00,We've assisted you on call.^JM,praise and positive feedback,0.3604,Positive,0.9963,fed660da72be494a8c154e238de2092e,ingest,local,,,,,
521,2026-09-22T09:42:06+00:00,@Ask_Spectrum Every other option has a downside. Satellite… Fucks up in rainy weather. And in order to get Internet that’s worth a shit they make it so,complaint,0.4875,Negative,0.9948,f5f72bb412a49179fc16fb0e61a61087,ingest,local,,,,,MISC:Internet
520,2026-09-22T09:42:06+00:00,[REDACTED] @4168 @[REDACTED] @[REDACTED] @[REDACTED] @[REDACTED] @2517 My review will help a lot of innocent buyers to avoid the trap. Please do not fill ur pockets unethically. #ScamAtAmazon #Day2,complaint,0.6897,Neutral,0.9525,69501997e5ad7a95f0eb17c6e3d4458b,ingest,local,,,,,
519,2026-09-22T09:42:06+00:00,@[REDACTED] @[REDACTED] @[REDACTED] Still struggling with this. Virgin used to pride itself on customer response and care - can somebody help please ?,complaint,0.3459,Negative,0.6129,0a77e421202fbcc7b5d13c90de1fc793,ingest,local,,,,,ORG:Virgin
518,2026-09-22T09:42:06+00:00,"@[REDACTED] im on the hook for $25,000 for a totalled car because it took  [DATE] to add collision to a policy then i had an accident on [DATE]...",complaint,0.6373,Negative,0.9911,798ac4a116b637c4ec0cf97943a7dee9,ingest,local,,,,,
517,2026-09-22T09:42:06+00:00,I'm really sorry about this! Was this the [REDACTED] VISA or [REDACTED]? ^AH,complaint,0.415,Negative,0.9913,7dcf623af8e94251d514d36b6def0a1c,ingest,local,,,,,MISC:Amazon VISA; MISC:Amazon Store Card
516,2026-09-22T09:42:06+00:00,@[REDACTED] How to a make a chargeback claim please,complaint,0.4133,Neutral,0.9964,f3d4073227ab13ba27f21942c15cf826,ingest,local,,,,,
515,2026-09-22T09:42:06+00:00,"So sorry for the wait. Again, thank you for your continued patience. Please let us know if we can further assist. *[REDACTED]",praise and positive feedback,0.2959,Negative,0.9526,6b04756bd4e55c2d728f26ad07baa792,ingest,local,,,,,ORG:AJC
514,2026-09-22T09:42:06+00:00,Please follow us and [REDACTED] your [REDACTED] number and confirmation number so we may assist. Thank you - IR.,praise and positive feedback,0.5625,Neutral,0.9496,0de389cb81d38a600dbdba8c33d77a2c,ingest,local,,,,,MISC:D; MISC:Hilton Honors; ORG:IR
513,2026-09-22T09:42:06+00:00,Please add This is Us Season 2. Add subtitles to [NAME].,product question,0.4128,Neutral,0.9882,82bafae754cf870e07ca1371cc5c60fb,ingest,local,,,,,MISC:This is Us Season 2; LOC:Down; ORG:##ton; LOC:Abbey
512,2026-09-22T09:42:06+00:00,@91648 When i will get video call dialer in my oppo,product question,0.229,Neutral,0.9976,6e867833a79def3a076c8d5afc99700b,ingest,local,,,,,
511,2026-09-22T09:42:06+00:00,sorry I'm not able to find anything on our records. Pls DM us with details of the refund and I'll look into this for you. Adele^,complaint,0.2752,Negative,0.7468,905fb01b3e06a01b46a77c6e4a8299d4,ingest,local,,,,,
510,2026-09-22T09:42:06+00:00,"Tried to install [REDACTED], please check the red underlined text. :( [URL]",complaint,0.6356,Negative,0.5523,8da60ddc961c6ee8b17d41858f80bb2c,ingest,local,,,,,ORG:Diag; MISC:##nostic Toolkit
509,2026-09-22T09:42:06+00:00,Hi Srikant! Thank you! We have got your DM. We will ensure that this is sorted out right away. #[REDACTED] :) - Reema,praise and positive feedback,0.91,Neutral,0.8529,7dedb4b127e433931ae322f0f6ae47c2,ingest,local,,,,,PER:Srikan; MISC:D; PER:Re; PER:##ema
508,2026-09-22T09:42:06+00:00,what to know d status of my tariff plan [DATE].  And pls do assist me for d code to migrate to a tarriff 2mak call @17411 p s,technical issue,0.3218,Neutral,0.9961,c3d298654a9e8edcd53ed7d6e306839d,ingest,local,,,,,
507,2026-09-22T09:42:06+00:00,I can't believe I've only spotted the error here - of course the driver had to change ends 😅!,complaint,0.3245,Negative,0.9698,ffa92d0602d58cb023b1ff4cd9dfd826,ingest,local,,,,,
506,2026-09-22T09:42:06+00:00,"I don't have it, because I hopped on the ONE plan too early and apparently the first people on the plan don't get #NetflixOnUs😔",complaint,0.6751,Negative,0.9834,0ff4bbab938b3724ca52b8541f65df2c,ingest,local,,,,,MISC:ONE
505,2026-09-22T09:42:06+00:00,"You may be able to save with our [REDACTED] program. For more information or to sign up, log in at [URL] and visit the ""Discounts"" tab, or call anytime at [PHONE]. ^JK",product question,0.2518,Neutral,0.9963,6a6a5f5872ea453c46134f87a0a71d42,ingest,local,,,,,MISC:S; MISC:##napshot
504,2026-09-22T09:42:06+00:00,"@[REDACTED] I've filed a ticket with @[REDACTED], but they've failed to resolve the issue and are non-responsive.",complaint,0.7763,Negative,0.9925,6d9386a18976a85a8daa3e0f5125783d,ingest,local,,,,,
503,2026-09-22T09:42:06+00:00,I expected some one will be calling me for address n visit. Already delayed,complaint,0.2226,Neutral,0.9984,7dedb4b127e433931ae322f0f6ae47c2,ingest,local,,,,,
502,2026-09-22T09:42:06+00:00,"Nope, still happens. I guess I'll just have to refresh after every episode. I have to admit, I don't watch much. lol",complaint,0.52,Neutral,0.9983,1395ec884cff5da4464666d01e621776,ingest,local,,,,,
501,2026-09-22T09:42:06+00:00,Please see this link for more: [URL]  *HKC,praise and positive feedback,0.3207,Neutral,0.9347,ddc908e9b1fb4817bc2aadf940693d4f,ingest,local,,,,,
500,2026-09-22T09:42:06+00:00,@ask_progressive [NAME] doesn't need more money quit buying [REDACTED],complaint,0.6633,Neutral,0.997,f7943c3391673d0c1365fc7f631247a4,ingest,local,,,,,PER:George Soros; MISC:Progressive
499,2026-09-22T09:42:06+00:00,@[REDACTED] We don't yet have a symbol server for [REDACTED]. One option would be to use [LOCATION] [URL],technical issue,0.6112,Neutral,0.9956,c12ec51f1e83b69a3468a4d391d4bfc4,ingest,local,,,,,ORG:MyGet
498,2026-09-22T09:42:06+00:00,"Hello @[REDACTED], check shows that the amount was loaned from the device. Thank you. ^Martha",praise and positive feedback,0.8049,Neutral,0.9961,3f117d063bf44b95e483560308a578db,ingest,local,,,,,PER:Martha
497,2026-09-22T09:42:06+00:00,[NAME],praise and positive feedback,0.7952,Neutral,0.9756,92d478fa4b4a1dbc08e41222ad16053e,ingest,local,,,,,
496,2026-09-22T09:42:06+00:00,What info do you need,product question,0.296,Neutral,0.9933,04eb8c999907931226add41538a17631,ingest,local,,,,,
495,2026-09-22T09:42:06+00:00,"@[REDACTED] To clarify: Flight 1038, [LOCATION] to [LOCATION] [DATE], won't depart until 11:19pm Central Time?",complaint,0.2607,Neutral,0.9976,8a9dfc0b91e23b90ca274321b7bb44e6,ingest,local,,,,,LOC:Austin; LOC:Boston; MISC:Central Time
494,2026-09-22T09:42:06+00:00,"Hello, My printer keeps beeping at each print #hppsdr #ljhelp",complaint,0.5219,Negative,0.9926,fb3c39a671e0c86454f417578667e459,ingest,local,,,,,
493,2026-09-22T09:42:06+00:00,Still no update? Problem has been reported for [DATE] now and I am losing out on a lot of miles.  Will you compensate?,complaint,0.7202,Negative,0.9911,b8ee7af97ec918e5355be59ceaa54eb2,ingest,local,,,,,
492,2026-09-22T09:42:06+00:00,"Hi, sorry for that. Our official [NAME] contact is [DATE]. Do not give your personal information to Strangers.",complaint,0.5394,Neutral,0.9808,e78ac4399f675d072efac77e135a87c3,ingest,local,,,,,ORG:Sa; ORG:##faricom
491,2026-09-22T09:42:06+00:00,"This fake [REDACTED] email even made us look twice 👀! Well designed, slick and personalised. The link leads to a fake login page! 🎣#Phishing [URL]",billing and payments,0.4964,Negative,0.9948,75960464d65b1b95ad285f89b404f715,ingest,local,,,,,ORG:PayPal
490,2026-09-22T09:42:06+00:00,Done. Pls make sure a conclusion is met afyer this reply,praise and positive feedback,0.2958,Neutral,0.9948,9a253bfa55022bc2422f51da0281d375,ingest,local,,,,,PER:P
489,2026-09-22T09:42:06+00:00,"Hi [NAME], we passed your questions over to your manager. We will be in touch soon.",praise and positive feedback,0.2984,Neutral,0.9978,71222f7bbd5d969abe823f8f89e951ff,ingest,local,,,,,PER:Esther
488,2026-09-22T09:42:06+00:00,"how long is it safe to charge a mac,iphone,[REDACTED],or ipod  for without lowering  the performance of the device or damaging it?",technical issue,0.4116,Neutral,0.9961,37e1d6163675dff4585eccab7b5c22ff,ingest,local,,,,,
487,2026-09-22T09:42:06+00:00,"Batman, where's my free stuff?",complaint,0.5525,Neutral,0.9408,7476c6d9a00efbe44f32d48936dad1bd,ingest,local,,,,,PER:Batman
486,2026-09-22T09:42:06+00:00,Not a problem.,praise and positive feedback,0.6075,Positive,0.9873,021f8b594537337a171ab83a0ee4898b,ingest,local,,,,,
485,2026-09-22T09:42:06+00:00,"Our sincere apologies about the issue. Kindly send in the exact location (with landmarks),and number affected,for escalation. [REDACTED]",complaint,0.553,Neutral,0.9879,c7573da579b5a7771ed9069f32c51f0f,ingest,local,,,,,LOC:GA
484,2026-09-22T09:42:06+00:00,£226 for replacement screen on a £399 watch - Are you for real?,complaint,0.5189,Neutral,0.9976,532aed457280ca7290cd6ed93678efb9,ingest,local,,,,,
483,2026-09-22T09:42:06+00:00,"As checked your concern for [REDACTED]-[REDACTED] has been resolved stating that, your area comes under low coverage area. We are working in a phased manner to improve our services. Please observe our network for sometime. Regards, [REDACTED]",complaint,0.7679,Positive,0.9905,25cfa43203b25c8cda0d524345132cf9,ingest,local,,,,,PER:Mahin
482,2026-09-22T09:42:06+00:00,@airtel_care Yes Refund i await..I have stopped buying airtime since [DATE][URL] wen u see u go deduct illegally..Until #refund me bye bye to jatijati,complaint,0.3568,Neutral,0.9956,5cffe4c82b0c27a88a96c5b6e32795af,ingest,local,,,,,
481,2026-09-22T09:42:06+00:00,"@[REDACTED] Well... first off, we're [LOCATION]'s [REDACTED]. @TMobileHelp can tell u more [NAME]",praise and positive feedback,0.6861,Positive,0.9969,cdfe368b6cbe3beacd8cd9e50cb89e69,ingest,local,,,,,LOC:America; ORG:Best Unlimited Network; ORG:##H
